Auszug Katalog DLA Marbach 08 2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id_Katalog,Medium,Person_Verfasser,Person_beteiligt,Titel,"Verfasser, beteiligte",Impressum,Verlag normiert,Haupttitel,Titelzusatz,Verfasserangabe,Auflage,Erscheiungsort,Verlag,Jahr,Jahr_normiert,Bandangabe_Mehrb. Weri,Seiten,Ill-Vermerk,Reihe,Reihe_Nummer,Anmerkung,ISBN,Gattung,Art_Inhalt,Sprache,Sprache_Original,Weitere Titel,Signatur,Signatur_Mehrb_Werk
AK00413050,Buch,"Hesse, Hermann (1877-1962) [Verfasser/Urheber]",,"Besinnung : [aufgezeichnet am 20. November 1933 in Baden, Schweiz, als ein Versuch, die paar Fundamente meines Glaubens zu formulieren, deren ich sicher bin] - Privatdr.","Hesse, Hermann","[Berlin] : [Erasmusdr.], [1934] - [3] Blatt",,Besinnung,"[aufgezeichnet am 20. November 1933 in Baden, Schweiz, als ein Versuch, die paar Fundamente meines Glaubens zu formulieren, deren ich sicher bin]",Hermann Hesse,Privatdr.,[Berlin],[Erasmusdr.],[1934],1934,,[3] Blatt,,,,,,Prosa,,,,,K:Kps.Quart␟K:Kps.Quart␟Kipp.IVE/114␟Kipp.IVA/457:Quart␟HH.A:1D/Besi:Quart,
AK00409779,Buch,"Hesse, Hermann (1877-1962) [Verfasser/Urheber]",,Bilderbuch : Schilderungen - 1. - 10. Aufl.,"Hesse, Hermann","Berlin : S. Fischer, 1926 - 320 Seiten",S. Fischer,Bilderbuch,Schilderungen,von Hermann Hesse,1. - 10. Aufl.,Berlin,S. Fischer,1926,1926,,320 Seiten,,Gesammelte Werke / Hermann Hesse,,#NV␟Erstausg. (Wilpert/Gühring),,Prosa,,Deutsch,,,K␟HH.A:1B/Bild:1926␟HH.A:1C/Bild:1926␟K␟P␟BKP4,
AK00407080,Buch,"Hesse, Hermann (1877-1962) [Verfasser/Urheber]",,Bildschmuck im Eisenbahnwagen - [Sonderdr.] : [Sonderdruck],"Hesse, Hermann","[S.l.], 1944 - 1 Blatt",,Bildschmuck im Eisenbahnwagen,,Hermann Hesse,[Sonderdr.],[S.l.],,1944,1944,,1 Blatt,,,,,,,Sonderdruck,,,Aus: Weltwoche vom 1.12.1944,HH.A:1D/Bild,
AK00407450,Buch,"Hesse, Hermann (1877-1962) [Verfasser/Urheber]",,Blumengießen : [Gedicht] : [Sonderdruck],"Hesse, Hermann","[S.l.] : [s.n.], [ca. 1933] - 1 Blatt : Ill.",,Blumengießen,[Gedicht],Hermann Hesse,,[S.l.],[s.n.],[ca. 1933],1933,,1 Blatt : Ill.,,,,,,,Sonderdruck,,,,HH.A:1D/Blum,
AK01225543,Buch␟Buchumschlag,"Hesse, Hermann (1877-1962) [Verfasser/Urheber]","Purrmann, Hans (1880-1966) [Verfasser]␟Hesse, Hermann (1877-1962) [Korrespondent]␟Purrmann, Hans (1880-1966) [Korrespondent]␟Billeter, Felix (1962-) [Herausgeber]␟Zimmermann, Eva (1962-) [Herausgeber]␟Hesse, Hermann (1877-1962) [Adressat]␟Purrmann, Hans (1880-1966) [Adressat]",Briefe 1945 - 1962 : mit ausgewählten Texten von Hermann Hesse und Hans Purrmann - 1. Aufl. : [Brief(e)],"Hesse, Hermann; Purrmann, Hans; Hesse, Hermann; Purrmann, Hans; Billeter, Felix; Zimmermann, Eva; Hesse, Hermann; Purrmann, Hans","Berlin : Ed. A. B. Fischer, 2011 - 174 Seiten",Ed. A. B. Fischer,Briefe 1945 - 1962,mit ausgewählten Texten von Hermann Hesse und Hans Purrmann,Hermann Hesse ; Hans Purrmann. Hrsg. von Felix Billeter und Eva Zimmermann,1. Aufl.,Berlin,Ed. A. B. Fischer,2011,2011,,174 Seiten,Ill.,,,"Mit Faksimiles von Briefen und Postkarten, historischen Fotos und Kapiteltrennern",978-3-937434-40-7,Sonstige Texte,Brief(e),Deutsch,,,K,
AK01748129,Buch,"Hesse, Hermann (1877-1962) [Verfasser/Urheber]","Melo, Maria Adélia Silva [Übersetzer]",Contos de amor - 1.a edição : [Übersetzung deutschspr. Literatur],"Hesse, Hermann; Melo, Maria Adélia Silva","Lisboa :  Nova Vega, © 2019 - 347 Seiten",Vega,Contos de amor,,Hermann Hesse ; tradução de Maria Adélia Silva Melo,1.a edição,Lisboa, Nova Vega,© 2019,2019,,347 Seiten,,Escola de Letras,,,978-989-750-089-3,Erzählende Prosa,Übersetzung deutschspr. Literatur␟Werke Sammlung,Portugiesisch,Deutsch,,K,
AK00415327,Buch,"Hesse, Hermann (1877-1962) [Verfasser/Urheber]",,Dank an Goethe,"Hesse, Hermann","Tôkyô : Asahishibun-sha, 1949 - 197 Seiten",,Dank an Goethe,,Hermann Hesse,,Tôkyô,Asahishibun-sha,1949,1949,,197 Seiten,,,,,,Prosa,,,,Dank an Goethe,HH.A:2jap/Dank:1949,
AK00120852,Buch,"Hesse, Hermann (1877-1962) [Verfasser/Urheber]","Formosa, Feliu [Übersetzer]",Demian : [Übersetzung deutschspr. Literatur],"Hesse, Hermann; Formosa, Feliu","Barcelona : Enciclopèdia Catalana, 2000 - 187 Seiten",Proa,Demian,,Hermann Hesse. Trad. de Feliu Formosa,,Barcelona,Enciclopèdia Catalana,2000,2000,,187 Seiten,,,25,,84-8256-978-3,Erzählende Prosa,Übersetzung deutschspr. Literatur,Katalanisch,,Demian,K,
AK00409452,Buch,"Hesse, Hermann (1877-1962) [Verfasser/Urheber]","Havu, Toini [Übersetzer]",Demian : Emil Sinclairin nuoruudentarina - 2. painos,"Hesse, Hermann; Havu, Toini","Helsinki : Weilin & Göös, 1974 - 190 Seiten",,Demian,Emil Sinclairin nuoruudentarina,Hermann Hesse. Suomentanut Toini Havu,2. painos,Helsinki,Weilin & Göös,1974,1974,,190 Seiten,,,,,,Prosa,,,,Demian,HH.A:2finn./Demi:1974,
AK00409480,Buch,"Hesse, Hermann (1877-1962) [Verfasser/Urheber]","Dieterich, Genoveva [Übersetzer]",Demian : historia de la juventud de Emil Sinclair,"Hesse, Hermann; Dieterich, Genoveva","Madrid : Alianza Ed., 1968 - 203 Seiten",Alianza Ed.,Demian,historia de la juventud de Emil Sinclair,Hermann Hesse. [Trad.: Genoveva Dieterich],,Madrid,Alianza Ed.,1968,1968,,203 Seiten,,,,,,Prosa,,Spanisch,,Demian,HH.A:2spa/Demi:1968,
AK00407066,Buch,"Hesse, Hermann (1877-1962) [Verfasser/Urheber]",,Flötenspiel : [Gedicht] : [Sonderdruck],"Hesse, Hermann","[S.l.], 1940 - 1 Blatt",,Flötenspiel,[Gedicht],Hermann Hesse,,[S.l.],,1940,1940,,1 Blatt,,,,,,,Sonderdruck,,,Aus: Neue Rundschau ; 51.1940,HH.A:1D/Flöt,
AK00406890,Buch,"Hesse, Hermann (1877-1962) [Verfasser/Urheber]",,Glück : späte Prosa ; Betrachtungen : [Werke Sammlung],"Hesse, Hermann","Frankfurt (Main) : Suhrkamp, 1973 - 143 Seiten",Suhrkamp,Glück,späte Prosa ; Betrachtungen,Hermann Hesse,,Frankfurt (Main),Suhrkamp,1973,1973,,143 Seiten,,Bibliothek Suhrkamp ; 344,344,,,,Werke Sammlung,Deutsch,,,HH.A:1E/1973:Glück,
AK00170347,Buch␟Buchumschlag,"Hesse, Hermann (1877-1962) [Verfasser/Urheber]","Weksler, Bezalel [Übersetzer]",Ha-ạhuza rôshaldeh : sipûr : [Übersetzung deutschspr. Literatur],"Hesse, Hermann; Weksler, Bezalel","Yerûshalayim [Jerusalem] u.a. : Shọken, 1977 - 161 Seiten",Schocken Publishing House,Ha-ạhuza rôshaldeh,sipûr,Herman Heseh. Ivrit: Betsalel ̣Vekhsler,,Yerûshalayim [Jerusalem] u.a.,Shọken,1977,1977,,161 Seiten,,,,Aus dem Dt. übers. - In hebr. Schr.,,Erzählende Prosa,Übersetzung deutschspr. Literatur,Hebräisch,Deutsch,,K,
AK00408932,Buch,"Hesse, Hermann (1877-1962) [Verfasser/Urheber]",,Hermann Lauscher,"Hesse, Hermann","München : Langen, [1911] - 189 Seiten",Langen,Hermann Lauscher,,Hermann Hesse,,München,Langen,[1911],1911,,189 Seiten,,,,#NV␟In Fraktur,,Prosa,,,,,K␟HH.A:1C/Laus:1911,
AK00481997,Buch␟Buchumschlag,"Hesse, Hermann (1877-1962) [Verfasser/Urheber]","Takahashi, Kenji (1902-1998) [Übersetzer]",Hesse zensh¯u. - 10. Kodokusha no ongaku,"Hesse, Hermann; Takahashi, Kenji","T¯oky¯o [Tokyo] : Shinch¯osha, 1983 - 295 Seiten",,Kodokusha no ongaku,,,,,,1983,1983,,295 Seiten,Ill.,,10,,,Erzählende Prosa␟Lyrik,,Japanisch,,,K,
AK01497264,Buch,"Hesse, Hermann (1877-1962) [Verfasser/Urheber]","Şipal, Kâmuran (1926-) [Übersetzer]",Inanç da sevgi de aklın yolunu izlemez : Aforizmalar : [Übersetzung deutschspr. Literatur],"Hesse, Hermann; Şipal, Kâmuran","Istanbul : Yapı Kredi Yayınları, 2016 - 199 Seiten",YKY,Inanç da sevgi de aklın yolunu izlemez,Aforizmalar,Hermann Hesse. Çeviren: Kâmuran Şipal,,Istanbul,Yapı Kredi Yayınları,2016,2016,,199 Seiten,,,4616␟1311,,978-975-08-3641-1,Erzählende Prosa␟Sonstige Texte,Übersetzung deutschspr. Literatur,Türkisch,Deutsch,,K,
AK00168158,Buch,"Hesse, Hermann (1877-1962) [Verfasser/Urheber]","Naumenko, Aleksandra [Übersetzer]",Magija kinigi : [Übersetzung deutschspr. Literatur],"Hesse, Hermann; Naumenko, Aleksandra","Moskva : Kniga, 1990 - 237 Seiten",Izdat. Kniga,Magija kinigi,,"Hermann Hesse. Perevod s nemeckogo, predislovne, posleslovne i kommentarii Aleksandra Naumenko",,Moskva,Kniga,1990,1990,,237 Seiten,,,,,,,Übersetzung deutschspr. Literatur␟Werke Sammlung,Russisch,Deutsch,,K,
AK00408048,Buch,"Hesse, Hermann (1877-1962) [Verfasser/Urheber]","Kasack, Hermann (1896-1966) [Verfasser]","Musik : Betrachtungen, Gedichte, Rezensionen und Briefe - 1. Aufl. : [Werke Sammlung]","Hesse, Hermann; Kasack, Hermann","Frankfurt, a. M. : Suhrkamp, 1976 - 273 Seiten",Suhrkamp,Musik,"Betrachtungen, Gedichte, Rezensionen und Briefe",Hermann Hesse. Mit einem Essay von Hermann Kasack,1. Aufl.,"Frankfurt, a. M.",Suhrkamp,1976,1976,,273 Seiten,,Bibliothek Suhrkamp ; 483,483,,,,Werke Sammlung,,,,HH.A:1E/1976:Mus,
AK01599597,Buch␟Buchumschlag,"Hesse, Hermann (1877-1962) [Verfasser/Urheber]","Tobío, Luis [Übersetzer]",Narciso y Goldmundo - segunda editón revisada : [Übersetzung deutschspr. Literatur],"Hesse, Hermann; Tobío, Luis","Barcelona : Edhasa, noviembre de 2015 - 360 Seiten",Edhasa,Narciso y Goldmundo,,Hermann Hesse ; traducción: Luis Tobío,segunda editón revisada,Barcelona,Edhasa,noviembre de 2015,2015,,360 Seiten,,,,,978-84-350-0921-8␟84-350-0921-1,Erzählende Prosa,Übersetzung deutschspr. Literatur,Spanisch,Deutsch,,K,
AK01755247,Buch,"Hesse, Hermann (1877-1962) [Verfasser/Urheber]","Aleksanyan, Ašot (1961-) [Übersetzer]",Narziß und Goldmund : [Übersetzung deutschspr. Literatur],"Hesse, Hermann; Aleksanyan, Ašot","Jerewan : Antares, 2020 - 450 Seiten",Antares,Narziß und Goldmund,,Hermann Hesse,,Jerewan,Antares,2020,2020,,450 Seiten,,,,,978-9939-76-438-2,Erzählende Prosa,Übersetzung deutschspr. Literatur,Armenisch,Deutsch,,K,
AK01796018,Buch,"Hesse, Hermann (1877-1962) [Verfasser/Urheber]","Abeling, Claudia [Übersetzer]",Peter Camenzind : [Übersetzung deutschspr. Literatur],"Hesse, Hermann; Abeling, Claudia","São Paulo : todavia, 2022 - 163 Seiten",Todavia,Peter Camenzind,,Hermann Hesse ; tradução: Claudia Abeling,,São Paulo,todavia,2022,2022,,163 Seiten,,,,,978-65-5692-360-4,Erzählende Prosa,Übersetzung deutschspr. Literatur,Portugiesisch,Deutsch,,K,
AK01705112,Buch,"Hesse, Hermann (1877-1962) [Verfasser/Urheber]","Prokopiuk, Jerzy [Übersetzer]␟Michels, Volker (1943-) [Sonstige Person, Familie und Körperschaft]",Podróż na Wschód : opowieść : [Übersetzung deutschspr. Literatur],"Hesse, Hermann; Prokopiuk, Jerzy; Michels, Volker","Poznań : Media Rodzina, [2019] - 121 Seiten",Media Rodzina,Podróż na Wschód,opowieść,Hermann Hesse ; Tłumaczył: Jerzy Prokopiuk ; Z posłowiem: Volkera Michelsa,,Poznań,Media Rodzina,[2019],2019,,121 Seiten,,,,,978-83-8008-623-4␟83-8008-623-6,Erzählende Prosa,Übersetzung deutschspr. Literatur,Polnisch,Deutsch,,K,
AK00407498,Buch,"Hesse, Hermann (1877-1962) [Verfasser/Urheber]","Hesse, Ninon (1895-1966) [Herausgeber]",Prosa aus dem Nachlaß - 1. - 5. Tsd. : [Werke Sammlung],"Hesse, Hermann; Hesse, Ninon","Frankfurt : Suhrkamp, 1965 - 604 Seiten",Suhrkamp,Prosa aus dem Nachlaß,,Hermann Hesse. [Hrsg. von Ninon Hesse],1. - 5. Tsd.,Frankfurt,Suhrkamp,1965,1965,,604 Seiten,,Gesammelte Werke in Einzelausgaben / von Hermann Hesse,,,,,Werke Sammlung,Deutsch,,,Glück:K␟HH.A:1C/Pros:1965,
AK00407221,Buch,"Hesse, Hermann (1877-1962) [Verfasser/Urheber]","Michels, Volker (1943-) [Herausgeber]","Schmetterlinge : Betrachtungen, Erzählungen, Gedichte - 1. Aufl. : [Werke Sammlung]","Hesse, Hermann; Michels, Volker","[Frankfurt (Main)] : Insel, 1979 - 96 Seiten",Insel-Verl. <ab 1946>,Schmetterlinge,"Betrachtungen, Erzählungen, Gedichte",Hermann Hesse. Zsgest. und mit einem Nachw. vers. von Volker Michels,1. Aufl.,[Frankfurt (Main)],Insel,1979,1979,,96 Seiten,Ill.,Insel-Taschenbuch ; 385,385,#NV␟kart. : DM 10.00,3-458-32085-7,,Werke Sammlung,Deutsch,,,W␟MJB4,
AK00328862,Buch␟Buchumschlag,"Hesse, Hermann (1877-1962) [Verfasser/Urheber]","Okada, Asao [Übersetzer]",Shidd¯aruta - 1 satsu : [Übersetzung deutschspr. Literatur],"Hesse, Hermann; Okada, Asao","T¯oky¯o [Tokyo] : S¯oshisha, 2006 - 209 Seiten",S¯oshisha,Shidd¯aruta,,Heruman Hesse. Okada Asao yaku,1 satsu,T¯oky¯o [Tokyo],S¯oshisha,2006,2006,,209 Seiten,,,,In japan. Schr.,4-7942-1469-3,Erzählende Prosa,Übersetzung deutschspr. Literatur,Japanisch,Deutsch,Siddhartha␟Siddhartha,K,
AK00170681,Buch,"Hesse, Hermann (1877-1962) [Verfasser/Urheber]","Łukasiewicz, Małgorzata [Übersetzer]",Siddharta : poemat indyjski : [Übersetzung deutschspr. Literatur],"Hesse, Hermann; Łukasiewicz, Małgorzata","Poznań, 1988 - 123 Seiten",Wydawn. Poznańskie,Siddharta,poemat indyjski,Hermann Hesse. Przełożyła Małgorzata Łukasiewicz,,Poznań,,1988,1988,,123 Seiten,,,,,83-210-0690-6,Erzählende Prosa,Übersetzung deutschspr. Literatur,Polnisch,Deutsch,Siddharta,K,
AK00409638,Buch,"Hesse, Hermann (1877-1962) [Verfasser/Urheber]",,Siddhartha : eine indische Dichtung - 71. - 75. Tsd.,"Hesse, Hermann","[Frankfurt am Main] : Suhrkamp, 1962 - 165 Seiten",Suhrkamp,Siddhartha,eine indische Dichtung,von Hermann Hesse,71. - 75. Tsd.,[Frankfurt am Main],Suhrkamp,1962,1962,,165 Seiten,,Gesammelte Werke in Einzelausgaben / Hermann Hesse,,In Fraktur,,Prosa,,Deutsch,,,HH.A:1C/Sidd:1962,
AK00091311,Buch,"Hesse, Hermann (1877-1962) [Verfasser/Urheber]",,Sinclairs Notizbuch : Erzählungen und Betrachtungen - 1. Aufl.,"Hesse, Hermann","Frankfurt am Main ; Leipzig : Insel-Verl., 2001 - 138 Seiten",Insel-Verl. <ab 1946>,Sinclairs Notizbuch,Erzählungen und Betrachtungen,Hermann Hesse. Mit Aquarellen des Verf.,1. Aufl.,Frankfurt am Main ; Leipzig,Insel-Verl.,2001,2001,,138 Seiten,Ill.,,2713,,3-458-34413-6,Erzählende Prosa␟Sonstige Texte,,Deutsch,,,W,
AK00130724,Buch␟Buchumschlag,"Hesse, Hermann (1877-1962) [Verfasser/Urheber]",,Souborné dílo. - 7. Lázeńský host. Cesta do Norimberka. Stepni vlk - V tomto souboru vyd. 1,"Hesse, Hermann","Praha : Argo, 1997- - 10 Bände, 2001 - 301 Seiten",,Lázeńský host. Cesta do Norimberka. Stepni vlk,,,V tomto souboru vyd. 1,,,2001,2001,,301 Seiten,,,7,,80-7203-319-0,Erzählende Prosa,,Tschechisch,Deutsch,Der Kurgast␟Die Nürnberger Reise␟Der Steppenwolf,K,
AK00410018,Buch,"Hesse, Hermann (1877-1962) [Verfasser/Urheber]",,Stepni volk,"Hesse, Hermann","Ljubljani : Cankarjeva Zalozba, 1969 - 208 Seiten",,Stepni volk,,Hermann Hesse. Prevedel: Janez Gradisnik,,Ljubljani,Cankarjeva Zalozba,1969,1969,,208 Seiten,,,,,,Prosa,,,,Der Steppenwolf,HH.A:2ser/Step:1969,
AK00409553,Buch,"Hesse, Hermann (1877-1962) [Verfasser/Urheber]","Creighton, Basil [Übersetzer]",Steppenwolf,"Hesse, Hermann; Creighton, Basil","New York : Holt, 1929 - 307 Seiten",Holt,Steppenwolf,,Hermann Hesse. Transl. from the German by Basil Creighton,,New York,Holt,1929,1929,,307 Seiten,,,,,,Prosa,,,,Der Steppenwolf,K␟HH.A:2ame/Step:1929,
AK01421831,Buch,"Hesse, Hermann (1877-1962) [Verfasser/Urheber]","Mileck, Joseph (1922-) [Verfasser eines Vorworts]",Steppenwolf - First Owl Book edition : [Übersetzung deutschspr. Literatur],"Hesse, Hermann; Mileck, Joseph","New York : Henry Holt and Company, 1990 - VI, 218 Seiten",Holt,Steppenwolf,,by Hermann Hesse ; introduction by Joseph Mileck,First Owl Book edition,New York,Henry Holt and Company,1990,1990,,"VI, 218 Seiten",,An Owl Book,,,0-8050-1247-8,Erzählende Prosa,Übersetzung deutschspr. Literatur,Englisch,Deutsch,,K,
AK00408803,Buch,"Hesse, Hermann (1877-1962) [Verfasser/Urheber]",,Unterm Rad,"Hesse, Hermann","Berlin : Fischer, 1906 - 294 Seiten",S. Fischer,Unterm Rad,,von Hermann Hesse,,Berlin,Fischer,1906,1906,,294 Seiten,,,,,,Prosa,,Deutsch,,,K,
AK00412710,Buch,"Hesse, Hermann (1877-1962) [Verfasser/Urheber]",,Walter Kömpff : Erzählung - 1. Aufl.,"Hesse, Hermann","[Frankfurt (Main)] : Suhrkamp, 1985 - 79 Seiten",Suhrkamp,Walter Kömpff,Erzählung,Hermann Hesse,1. Aufl.,[Frankfurt (Main)],Suhrkamp,1985,1985,,79 Seiten,,Suhrkamp-Taschenbuch ; 1199,1199,,3-518-37699-3,Prosa,,Deutsch,,,HH.A:1C/Walt:1985,
AK00411085,Buch,"Hesse, Hermann (1877-1962) [Verfasser/Urheber]",,Weg nach Innen,"Hesse, Hermann","Berlin : Dt. Buchgemeinschaft, o.J. - 350 Seiten",Dt. Buchgemeinschaft,Weg nach Innen,,Hermann Hesse,,Berlin␟Darmstadt␟Wien,Dt. Buchgemeinschaft,o.J.,,,350 Seiten,,,,Erzählungen,,Prosa,,,,Kinderseele. Wanderung. Klein und Wagner. Klingsors letzter Sommer. Siddharta,HH.A:1C/Wegn:o.J.,
AK00332207,Buch␟Buchumschlag,"Hesse, Hermann (1877-1962) [Verfasser/Urheber]","Kwon, Se-hun [Übersetzer]",Yonghon-ui-sure-pak'wi : Heruman-Hese-ui-chonggyo-wa-sinhwa : [Werke Sammlung],"Hesse, Hermann; Kwon, Se-hun","Soul [Seoul] : Ire, 2002 - 287 Seiten",Ire,Yonghon-ui-sure-pak'wi,Heruman-Hese-ui-chonggyo-wa-sinhwa,Heruman Hese. Kwon Se-hun omgim,,Soul [Seoul],Ire,2002,2002,,287 Seiten,Ill.,,,In korean. Schr. - Parallelsacht.: Die Einheit hinter den Gegensätzen. - Die dt. Teilsammlung ersch. u.d.T.: Die Einheit hinter den Gegensätzen,89-85599-77-1,Sonstige Texte,Werke Sammlung␟Übersetzung deutschspr. Literatur,Koreanisch,Deutsch,,K,
AK00332315,Buch,"Hesse, Hermann (1877-1962) [Verfasser/Urheber]","Song, Yong-gu [Übersetzer]␟Hesse, Hermann (1877-1962) [Illustrator]",Yonin-ege-irunun-kil : [Übersetzung deutschspr. Literatur],"Hesse, Hermann; Song, Yong-gu; Hesse, Hermann","Soul [Seoul] : Chong Munhwasa, 2001 - 63 Seiten",Chong Munhwasa,Yonin-ege-irunun-kil,,Heruman Hese chium. Song Yong-gu omgim,,Soul [Seoul],Chong Munhwasa,2001,2001,,63 Seiten,Ill.,,,In korean. Schr.,89-87444-21-X,Lyrik␟Nichttextuelle Produktion,Übersetzung deutschspr. Literatur,Koreanisch,Deutsch,Gedichte des Malers,K,
AK00415351,Buch,"Hesse, Hermann (1877-1962) [Verfasser/Urheber]","Unseld, Siegfried (1924-2002) [Verfasser eines Nachworts]␟Tieges, Wouter Donath (1945-) [Übersetzer]",Zinnig eigenzinnig,"Hesse, Hermann; Unseld, Siegfried; Tieges, Wouter Donath","Amsterdam : Arbeiderspers, 1973 - 248 Seiten",De Arbeiderspers,Zinnig eigenzinnig,,Hermann Hesse. Keuze en nawoord door Siegfried Unseld. Vertaald door Wouter Donath Tieges,,Amsterdam,Arbeiderspers,1973,1973,,248 Seiten,,Privé-Domein ; Nr. 21,Nr. 21,,,Prosa,,,,Eigensinn,HH.A:2holl./Eige:1973,
AK00413044,Buch,"Hesse, Hermann (1877-1962) [Verfasser/Urheber]","Gundert, Adele (1875-1949) [Verfasser]",Zum Gedächtnis unseres Vaters,"Hesse, Hermann; Gundert, Adele","Tübingen : Wunderlich, [circa 1930] - 82 Seiten",Wunderlich,Zum Gedächtnis unseres Vaters,,Hermann und Adele Hesse,,Tübingen,Wunderlich,[circa 1930],1930,,82 Seiten,,,,,,Prosa,,Deutsch,,,K␟HH.A:1C/ZumG:1930␟K␟K,
AK00407058,Buch,"Hesse, Hermann (1877-1962) [Verfasser/Urheber]",,Zwei Gedichte Josef Knechts. Entgegenkommen. Beim Lesen in einem alten Philosophen - Sonderdr. : [Sonderdruck],"Hesse, Hermann","[S.l.], 1937 - 1 Blatt",,Zwei Gedichte Josef Knechts. Entgegenkommen. Beim Lesen in einem alten Philosophen,,Hermann Hesse,Sonderdr.,[S.l.],,1937,1937,,1 Blatt,,,,,,,Sonderdruck,,,Aus: Neue Rundschau ; 48.1937,HH.A:1D/Zwei,
AK00408385,Buch,"Hesse, Hermann (1877-1962) [Verfasser/Urheber]",,Zwei Idyllen - 1. - 7. Tsd.,"Hesse, Hermann","Berlin [u.a.] : Suhrkamp, 1952 - 85 Seiten",Suhrkamp,Zwei Idyllen,,Hermann Hesse,1. - 7. Tsd.,Berlin [u.a.],Suhrkamp,1952,1952,,85 Seiten,,,,#NV␟Enth.: Stunden im Garten. Der lahme Knabe.,,Lyrik,,Deutsch,,,K␟HH.A:1C/Zwei:1952␟K,
AK00327206,Buch,"Hesse, Hermann (1877-1962) [Verfasser/Urheber]␟","Michels, Volker (1943-) [Herausgeber]␟",Über das Glück : Betrachtungen und Gedichte - [Buch] : [Werke Sammlung],"Hesse, Hermann; Michels, Volker","Frankfurt am Main : Suhrkamp, 2006 - 263 Seiten",,[Buch],,,,,,2006,2006,,263 Seiten,,,#NV␟3731,,,Lyrik␟Sonstige Texte,Werke Sammlung,Deutsch,,,K,
AK00168675,Buch,"Hesse, Hermann (1877-1962) [Verfasser/Urheber]␟Formosa, Feliu [Verfasser/Urheber]",,Demian : [Übersetzung deutschspr. Literatur],"Hesse, Hermann; Formosa, Feliu","Barcelona, 1985 - 187 Seiten",Edhasa,Demian,,Hermann Hesse. Trad. de Feliu Formosa,,Barcelona,,1985,1985,,187 Seiten,,,,,84-350-3351-I,Erzählende Prosa,Übersetzung deutschspr. Literatur,Katalanisch,Deutsch,Demian,K,
AK01384508,Buch,"Hesse, Hermann (1877-1962) [Verfasser/Urheber]␟Idra, Daniela [Verfasser/Urheber]","Pocar, Ervino (1892-1981) [Übersetzer]","¬Il¬ lupo della steppa - 1. ed. Oscar classici moderni, rist. 24","Hesse, Hermann; Pocar, Ervino; Idra, Daniela","Milano : Mondadori, 2013 - XXVI, 186 Seiten",Mondadori,Il lupo della steppa,,Hermann Hesse. Trad. di Ervino Pocar. Introd. di Daniela Idra,"1. ed. Oscar classici moderni, rist. 24",Milano,Mondadori,2013,2013,,"XXVI, 186 Seiten",,Oscar classici moderni ; 142,142,Literaturangaben,978-88-04-42097-2,,,Italienisch,Deutsch,Der @Steppenwolf,,
AK00057091,Buch,"Hessel, Franz (1880-1941) [Verfasser/Urheber]","Vollmer, Hartmut (1957-) [Herausgeber]␟Witte, Bernd (1942-2022) [Herausgeber]␟Grund, Karin [Herausgeber]",Sämtliche Werke : in fünf Bänden. - 2. Prosasammlungen - 1. Aufl.,"Hessel, Franz; Vollmer, Hartmut; Witte, Bernd; Grund, Karin","Paderborn : Igel-Verl. Literatur, 1999 - 447 Seiten",,Prosasammlungen,,hrsg. und mit einem Nachw. vers. von Karin Grund-Ferroud,1. Aufl.,,,1999,1999,,447 Seiten,,,2,,3-89621-102-1,Erzählende Prosa,,Deutsch,,,K,
AK00417972,Buch␟Buchumschlag,"Hessing, Jakob (1944-) [Verfasser/Urheber]",,Else Lasker-Schüler : Biographie einer deutsch-jüdischen Dichterin,"Hessing, Jakob","Karlsruhe : von Loeper, 1985 - 220 Seiten",Loeper,Else Lasker-Schüler,Biographie einer deutsch-jüdischen Dichterin,Jakob Hessing,,Karlsruhe,von Loeper,1985,1985,,220 Seiten,,,,,3-88652-100-1,,,Deutsch,,,KK,
AK01783814,Buch,"Hetzer, Anna Maria (1986-) [Verfasser/Urheber]","Hoffmann, Katja [Illustrator]",Pandoras Playbox - 1. Auflage,"Hetzer, Anna Maria; Hoffmann, Katja","Berlin : Verlagshaus Berlin, 2022 - 79 Seiten",Verlagshaus Berlin,Pandoras Playbox,,[Gedichte: Anna Hetzer ; Illustrationen: Katja Hoffmann],1. Auflage,Berlin,Verlagshaus Berlin,2022,2022,,79 Seiten,,,Quartheft 84,,978-3-910320-00-0,Lyrik,,Deutsch,,,N:Kps.,
AK01798568,Buch,"Heubner, Christoph (1949-) [Verfasser/Urheber]","Strishkowa, Anna [Widmungsempfänger]␟Romantschenko, Boris [Widmungsempfänger]",Als wir die Maikäfer waren : Erzählungen - Erste Auflage,"Heubner, Christoph; Strishkowa, Anna; Romantschenko, Boris","Göttingen : Steidl, 2023 - 93 Seiten",Steidl,Als wir die Maikäfer waren,Erzählungen,Christoph Heubner,Erste Auflage,Göttingen,Steidl,2023,2023,,93 Seiten,,,,Mit gedruckter Widmung an Anna Strishkowa und Boris Romantschenko,978-3-96999-200-5,Erzählende Prosa,,Deutsch,,,M,
